# Tx Location: [-4.0, 5.0, 1.5]
# Rx Positions: [[-10, 10, 1.5], [10, 10, 1.5], [-10, -10, 1.5], [10, -10, 1.5], [-15, 0, 1.5], [15, 0, 1.5]]
# Rx Orientations: [[-1.0471975511965976, 0, 0], [-2.0943951023931953, 0, 0], [1.0471975511965976, 0, 0], [2.0943951023931953, 0, 0], [0, 0, 0], [3.141592653589793, 0, 0]]
trial_id,receiver,path_index,delay,angle
0,0,0,2.5125628140703515e-08,0.34224054047486563
0,0,1,4.5226130653266325e-08,-0.06142778931600157
0,0,2,7.236180904522612e-08,0.8161120580554488
0,1,0,4.824120603015075e-08,-0.693256479423446
1,0,0,2.6130653266331656e-08,0.34224054047486563
1,0,1,4.5226130653266325e-08,-0.06142778931600157
1,0,2,7.236180904522612e-08,0.8161120580554488
1,1,0,4.824120603015075e-08,-0.693256479423446
2,0,0,2.6130653266331656e-08,0.37734213436972364
2,0,1,4.4221105527638184e-08,-0.07897858626343068
2,0,2,7.236180904522612e-08,0.8161120580554488
2,1,0,4.824120603015075e-08,-0.693256479423446
3,0,0,2.6130653266331656e-08,0.3071389465800076
3,0,1,4.4221105527638184e-08,-0.06142778931600157
3,0,2,7.236180904522612e-08,0.8161120580554488
3,1,0,4.824120603015075e-08,-0.693256479423446
3,4,0,9.045226130653265e-08,-0.28958814963257873
4,0,0,2.6130653266331656e-08,0.3597913374222945
4,0,1,4.5226130653266325e-08,-0.06142778931600157
4,0,2,7.236180904522612e-08,0.8161120580554488
4,1,0,4.824120603015075e-08,-0.710807276370875
5,0,0,2.7135678391959797e-08,0.3246897435274365
5,0,1,4.4221105527638184e-08,-0.06142778931600157
5,0,2,7.236180904522612e-08,0.8161120580554488
5,1,0,4.824120603015075e-08,-0.693256479423446
6,0,0,2.6130653266331656e-08,0.34224054047486563
6,0,1,4.5226130653266325e-08,-0.043876992368572676
6,0,2,7.236180904522612e-08,0.8161120580554488
6,1,0,4.824120603015075e-08,-0.710807276370875
7,0,0,2.6130653266331656e-08,0.3246897435274365
7,0,1,4.4221105527638184e-08,-0.06142778931600157
7,0,2,7.236180904522612e-08,0.8161120580554488
7,1,0,4.723618090452261e-08,-0.675705682476017
8,0,0,2.6130653266331656e-08,0.3246897435274365
8,0,1,4.4221105527638184e-08,-0.06142778931600157
8,0,2,7.236180904522612e-08,0.8161120580554488
8,1,0,4.824120603015075e-08,-0.675705682476017
9,0,0,2.7135678391959797e-08,0.37734213436972364
9,0,1,4.4221105527638184e-08,-0.06142778931600157
9,0,2,7.236180904522612e-08,0.8161120580554488
9,1,0,4.824120603015075e-08,-0.693256479423446
